nasabah_id,nama_lengkap,nik,no_hp,email,tanggal_lahir,jenis_kelamin,segmen_nasabah,cabang_id,tanggal_buka_rekening,status_aktif,pekerjaan,penghasilan_bulanan
NSB0000155,Vina Wijaya,2613080706133738,087784227466,vina.wijaya_155@email.com,2013-06-07,Perempuan,Priority,CAB0058,2020-02-08,Aktif,TNI/Polri,30000000
NSB0000156,Putri Nugroho,1913030909676226,085762294176,putri.nugroho_156@email.com,1967-09-09,Perempuan,Retail,CAB0049,2016-01-05,Aktif,Karyawan Swasta,3000000
NSB0000157,Desi Hartono,2906022808873071,082170242778,desi.hartono_157@email.com,1987-08-28,Perempuan,Retail,CAB0016,2012-12-21,Aktif,Karyawan Swasta,20000000
NSB0000158,Pandu Susanto,0610052009096780,082121368176,pandu.susanto_158@email.com,2009-09-20,Laki-laki,SME,CAB0024,2010-04-12,Aktif,Wiraswasta,7500000
NSB0000159,Irwan Handoko,2005071502844522,082150232066,irwan.handoko_159@email.com,1984-02-15,Perempuan,Retail,CAB0011,2013-10-01,Aktif,Ibu Rumah Tangga,10000000
NSB0000160,Gita Wibowo,1308072406045444,085360987966,gita.wibowo_160@email.com,2004-06-24,Perempuan,Priority,CAB0059,2010-02-25,Aktif,Mahasiswa,100000000
NSB0000161,Pandu Saputra,2006031803726525,087749117508,pandu.saputra_161@email.com,1972-03-18,Perempuan,SME,CAB0034,2017-01-17,Aktif,Mahasiswa,15000000
NSB0000162,Nanda Saputra,2402030204959013,081271957885,nanda.saputra_162@email.com,1995-04-02,Laki-laki,Private Banking,CAB0059,2022-03-28,Aktif,Karyawan Swasta,30000000
NSB0000163,Umar Purnama,0911031710046933,082119927432,umar.purnama_163@email.com,2004-10-17,Perempuan,Priority,CAB0064,2024-10-09,Tidak Aktif,Mahasiswa,75000000
NSB0000164,Cahya Harahap,2709021306051792,085898261798,cahya.harahap_164@email.com,2005-06-13,Perempuan,Corporate,CAB0024,2023-04-27,Tidak Aktif,PNS,100000000
NSB0000165,Dian Rahayu,2213050711953638,085279631857,dian.rahayu_165@email.com,1995-11-07,Laki-laki,Retail,CAB0060,2012-03-18,Aktif,Mahasiswa,50000000
NSB0000166,Yanti Wijaya,3303052010126816,081325578562,yanti.wijaya_166@email.com,2012-10-20,Laki-laki,SME,CAB0047,2012-05-06,Aktif,Pensiunan,50000000
NSB0000167,Yanti Lubis,3408082307785226,081350300763,yanti.lubis_167@email.com,1978-07-23,Laki-laki,Retail,CAB0017,2019-10-30,Aktif,Pensiunan,5000000
NSB0000168,Lestari Aritonang,1609092909746986,082241119124,lestari.aritonang_168@email.com,1974-09-29,Perempuan,Retail,CAB0026,2017-06-04,Aktif,Mahasiswa,30000000
NSB0000169,Oki Panjaitan,1308041408623372,087818397164,oki.panjaitan_169@email.com,1962-08-14,Laki-laki,SME,CAB0026,2010-02-06,Aktif,Pensiunan,10000000
NSB0000170,Utami Simbolon,0805061801019781,082192048427,utami.simbolon_170@email.com,2001-01-18,Perempuan,Corporate,CAB0017,2024-05-02,Aktif,Pensiunan,50000000
NSB0000171,Rina Purba,2015062406751932,085850987410,rina.purba_171@email.com,1975-06-24,Laki-laki,Retail,CAB0026,2013-01-02,Aktif,Wiraswasta,75000000
NSB0000172,Indra Pasaribu,2710030711947974,085296605343,indra.pasaribu_172@email.com,1994-11-07,Laki-laki,SME,CAB0024,2019-06-28,Aktif,Ibu Rumah Tangga,7500000
NSB0000173,Fitri Hutabarat,2114011310767940,085736189702,fitri.hutabarat_173@email.com,1976-10-13,Perempuan,Retail,CAB0067,2018-01-20,Aktif,Mahasiswa,50000000
NSB0000174,Kartika Santoso,2908041504974786,081246890134,kartika.santoso_174@email.com,1997-04-15,Laki-laki,Private Banking,CAB0039,2010-09-10,Aktif,Petani,100000000
NSB0000175,Nanda Putra,3302060806048881,081269239219,nanda.putra_175@email.com,2004-06-08,Laki-laki,Priority,CAB0057,2022-03-08,Aktif,Profesional,15000000
NSB0000176,Yanti Santoso,2905042211623439,085357060874,yanti.santoso_176@email.com,1962-11-22,Perempuan,SME,CAB0024,2012-08-19,Tidak Aktif,Wiraswasta,10000000
NSB0000177,Yanti Tampubolon,0410092607782759,087749276764,yanti.tampubolon_177@email.com,1978-07-26,Perempuan,Priority,CAB0037,2023-05-22,Aktif,Karyawan Swasta,7500000
NSB0000178,Tri Wibowo,0405030412965278,085862707402,tri.wibowo_178@email.com,1996-12-04,Perempuan,Retail,CAB0021,2015-08-08,Tidak Aktif,Ibu Rumah Tangga,30000000
NSB0000179,Surya Santoso,2902052808936047,082275504221,surya.santoso_179@email.com,1993-08-28,Perempuan,SME,CAB0001,2021-07-25,Aktif,Petani,20000000
NSB0000180,Dian Lestari,2604060609654647,087783458776,dian.lestari_180@email.com,1965-09-06,Laki-laki,SME,CAB0065,2016-01-09,Aktif,PNS,3000000
NSB0000181,Hadi Setiawan,3001010612687010,085827705074,hadi.setiawan_181@email.com,1968-12-06,Perempuan,SME,CAB0023,2020-03-28,Aktif,Karyawan Swasta,20000000
NSB0000182,Utami Setiawan,0606051806823837,082197977738,utami.setiawan_182@email.com,1982-06-18,Laki-laki,Retail,CAB0015,2018-11-21,Aktif,Profesional,50000000
NSB0000183,Omar Siagian,0910012812665630,081366682016,omar.siagian_183@email.com,1966-12-28,Laki-laki,SME,CAB0064,2010-03-18,Aktif,Profesional,30000000
NSB0000184,Vina Harahap,0702070601682182,085719182050,vina.harahap_184@email.com,1968-01-06,Laki-laki,Priority,CAB0024,2013-01-28,Aktif,Pensiunan,10000000
NSB0000185,Wawan Situmorang,2710023107732294,081389131271,wawan.situmorang_185@email.com,1973-07-31,Perempuan,Retail,CAB0047,2011-12-12,Aktif,Pensiunan,7500000
NSB0000186,Fajar Purnama,1811052503820440,087837574457,fajar.purnama_186@email.com,1982-03-25,Laki-laki,Corporate,CAB0053,2023-06-25,Aktif,PNS,10000000
NSB0000187,Putri Simbolon,2502092505040198,087752476240,putri.simbolon_187@email.com,2004-05-25,Laki-laki,Private Banking,CAB0052,2011-08-05,Tidak Aktif,Mahasiswa,20000000
NSB0000188,Hendra Nugroho,1213020601090226,087838956527,hendra.nugroho_188@email.com,2009-01-06,Laki-laki,Retail,CAB0009,2023-03-05,Aktif,Nelayan,15000000
NSB0000189,Yusuf Hutapea,2707091312048809,085330492422,yusuf.hutapea_189@email.com,2004-12-13,Perempuan,Retail,CAB0012,2024-05-14,Aktif,Karyawan Swasta,75000000
NSB0000190,Vina Hutapea,1009022503785082,082142029368,vina.hutapea_190@email.com,1978-03-25,Laki-laki,Private Banking,CAB0034,2024-03-24,Aktif,Mahasiswa,5000000
NSB0000191,Utami Kurniawan,0405030309000186,085776627415,utami.kurniawan_191@email.com,2000-09-03,Perempuan,Retail,CAB0036,2010-04-14,Aktif,Pensiunan,7500000
NSB0000192,Budi Gunawan,0813091002841047,087887396877,budi.gunawan_192@email.com,1984-02-10,Laki-laki,SME,CAB0066,2016-02-07,Aktif,Nelayan,20000000
NSB0000193,Nanda Setiawan,3214052112641686,085325479814,nanda.setiawan_193@email.com,1964-12-21,Laki-laki,Priority,CAB0001,2013-07-12,Aktif,PNS,10000000
NSB0000194,Andi Handoko,3106091502646871,085853191535,andi.handoko_194@email.com,1964-02-15,Laki-laki,Retail,CAB0056,2010-10-17,Aktif,Ibu Rumah Tangga,5000000
NSB0000195,Joni Hidayat,2402091104110753,082119251149,joni.hidayat_195@email.com,2011-04-11,Perempuan,Retail,CAB0039,2015-01-03,Aktif,Pensiunan,5000000
NSB0000196,Zahra Saputra,3001051408093975,082259428849,zahra.saputra_196@email.com,2009-08-14,Perempuan,Priority,CAB0028,2022-08-24,Aktif,Profesional,7500000
NSB0000197,Omar Tampubolon,2701012707605489,081298221829,omar.tampubolon_197@email.com,1960-07-27,Perempuan,Priority,CAB0042,2024-04-06,Aktif,Profesional,75000000
NSB0000198,Dewi Handoko,2708011405813793,085265439545,dewi.handoko_198@email.com,1981-05-14,Perempuan,Priority,CAB0061,2012-02-02,Aktif,TNI/Polri,5000000
NSB0000199,Bambang Nugroho,0911010505057127,085741778964,bambang.nugroho_199@email.com,2005-05-05,Perempuan,Private Banking,CAB0036,2022-09-26,Aktif,Mahasiswa,20000000
NSB0000200,Omar Nugroho,2905021407882547,081332062036,omar.nugroho_200@email.com,1988-07-14,Perempuan,Retail,CAB0062,2013-01-20,Aktif,Mahasiswa,5000000
NSB0000201,Nuri Situmorang,2313053001081965,081331154777,nuri.situmorang_201@email.com,2008-01-30,Perempuan,Priority,CAB0007,2020-05-23,Aktif,Pensiunan,7500000
NSB0000202,Bambang Sinaga,1606050703682849,081264276605,bambang.sinaga_202@email.com,1968-03-07,Perempuan,Retail,CAB0034,2016-09-14,Aktif,Petani,5000000
NSB0000203,Dewi Utami,0801071607726099,081388158177,dewi.utami_203@email.com,1972-07-16,Perempuan,Retail,CAB0011,2014-06-12,Aktif,Karyawan Swasta,10000000
NSB0000204,Wahyu Putra,0902011310992753,085368137264,wahyu.putra_204@email.com,1999-10-13,Perempuan,Retail,CAB0066,2020-05-04,Aktif,Mahasiswa,30000000
NSB0000205,Lestari Hartono,2304030307750568,085393104469,lestari.hartono_205@email.com,1975-07-03,Laki-laki,Priority,CAB0040,2020-01-02,Aktif,Mahasiswa,75000000
NSB0000206,Siti Nasution,0402042212028615,085894658420,siti.nasution_206@email.com,2002-12-22,Laki-laki,Retail,CAB0051,2019-05-28,Aktif,Petani,75000000
NSB0000207,Nanda Sinaga,2315052506032947,081252799022,nanda.sinaga_207@email.com,2003-06-25,Laki-laki,Priority,CAB0004,2018-09-17,Aktif,PNS,50000000
NSB0000208,Oki Utami,2313040107073952,087881630600,oki.utami_208@email.com,2007-07-01,Laki-laki,Retail,CAB0031,2012-03-31,Tidak Aktif,Mahasiswa,20000000
NSB0000209,Oki Susanto,1204010208755762,085385645982,oki.susanto_209@email.com,1975-08-02,Laki-laki,Priority,CAB0027,2023-04-09,Aktif,Nelayan,15000000
NSB0000210,Fajar Hidayat,3201040110750327,085274154596,fajar.hidayat_210@email.com,1975-10-01,Laki-laki,Retail,CAB0045,2023-06-30,Tidak Aktif,Profesional,7500000
NSB0000211,Vina Hidayat,1215032707901818,085258974686,vina.hidayat_211@email.com,1990-07-27,Laki-laki,Retail,CAB0050,2013-04-25,Aktif,TNI/Polri,5000000
NSB0000212,Indra Setiawan,2006081203905199,085785427317,indra.setiawan_212@email.com,1990-03-12,Perempuan,SME,CAB0031,2024-05-03,Tidak Aktif,Wiraswasta,30000000
NSB0000213,Lestari Pratama,1903011107872984,085352710350,lestari.pratama_213@email.com,1987-07-11,Laki-laki,Private Banking,CAB0016,2018-10-13,Aktif,Wiraswasta,20000000
NSB0000214,Vina Setiawan,1606062412667318,081245596211,vina.setiawan_214@email.com,1966-12-24,Laki-laki,Retail,CAB0034,2025-01-10,Aktif,Pensiunan,15000000
NSB0000215,Andi Situmorang,0101071009698079,082157141449,andi.situmorang_215@email.com,1969-09-10,Perempuan,SME,CAB0015,2013-09-24,Aktif,TNI/Polri,10000000
NSB0000216,Cahya Suryadi,2902050408741716,081355876720,cahya.suryadi_216@email.com,1974-08-04,Laki-laki,Retail,CAB0051,2017-02-23,Aktif,Karyawan Swasta,75000000
NSB0000217,Rina Lubis,2210030805689951,082131086112,rina.lubis_217@email.com,1968-05-08,Laki-laki,Retail,CAB0015,2019-09-04,Aktif,Profesional,10000000
NSB0000218,Tari Permana,1711011909966438,085383774469,tari.permana_218@email.com,1996-09-19,Perempuan,Retail,CAB0022,2012-02-25,Aktif,Pensiunan,3000000
NSB0000219,Utami Simanjuntak,0605021205980422,085832928708,utami.simanjuntak_219@email.com,1998-05-12,Perempuan,SME,CAB0012,2014-06-24,Aktif,Karyawan Swasta,15000000
NSB0000220,Utami Kusuma,3108092908956350,085759797531,utami.kusuma_220@email.com,1995-08-29,Perempuan,Retail,CAB0050,2024-05-25,Aktif,Petani,3000000
NSB0000221,Rahmat Utami,2908011508832477,081321503440,rahmat.utami_221@email.com,1983-08-15,Perempuan,Priority,CAB0055,2022-08-28,Tidak Aktif,Profesional,75000000
NSB0000222,Kurnia Sirait,2514042106657804,087820597167,kurnia.sirait_222@email.com,1965-06-21,Perempuan,Corporate,CAB0006,2020-08-25,Aktif,TNI/Polri,75000000
NSB0000223,Desi Situmorang,1002040904113158,085715727862,desi.situmorang_223@email.com,2011-04-09,Perempuan,Retail,CAB0012,2013-10-01,Aktif,Profesional,7500000
NSB0000224,Bayu Nugroho,1706092005136511,085253771998,bayu.nugroho_224@email.com,2013-05-20,Perempuan,Retail,CAB0061,2018-09-15,Aktif,TNI/Polri,100000000
NSB0000225,Citra Handoko,2702021811061731,085323554707,citra.handoko_225@email.com,2006-11-18,Perempuan,Retail,CAB0047,2022-09-16,Aktif,Ibu Rumah Tangga,30000000
NSB0000226,Lestari Hartono,3101072507030636,082154492381,lestari.hartono_226@email.com,2003-07-25,Laki-laki,SME,CAB0008,2013-03-24,Aktif,Ibu Rumah Tangga,20000000
NSB0000227,Umar Permana,2214022410613735,085750329802,umar.permana_227@email.com,1961-10-24,Perempuan,Priority,CAB0044,2021-01-10,Aktif,Mahasiswa,100000000
NSB0000228,Nuri Sirait,1308060401680921,085231336920,nuri.sirait_228@email.com,1968-01-04,Laki-laki,SME,CAB0042,2021-08-02,Aktif,Mahasiswa,7500000
NSB0000229,Mega Saputra,0203011301077479,081258368724,mega.saputra_229@email.com,2007-01-13,Laki-laki,Retail,CAB0038,2015-08-06,Aktif,Petani,75000000
NSB0000230,Budi Purnama,0811081208952910,082288769733,budi.purnama_230@email.com,1995-08-12,Perempuan,Priority,CAB0047,2020-12-18,Aktif,Ibu Rumah Tangga,5000000
NSB0000231,Dewi Setiawan,0207042907853689,085846115786,dewi.setiawan_231@email.com,1985-07-29,Perempuan,Private Banking,CAB0003,2014-10-22,Aktif,Petani,7500000
NSB0000232,Rahmat Simanjuntak,0104051607756944,082156802956,rahmat.simanjuntak_232@email.com,1975-07-16,Perempuan,Priority,CAB0035,2024-06-01,Aktif,Petani,15000000
NSB0000233,Gita Pratama,2610061609069199,085391745321,gita.pratama_233@email.com,2006-09-16,Perempuan,Corporate,CAB0041,2024-11-09,Aktif,Petani,5000000
NSB0000234,Vina Hartono,1811050303903087,085779429969,vina.hartono_234@email.com,1990-03-03,Laki-laki,Priority,CAB0009,2024-09-18,Tidak Aktif,Mahasiswa,20000000
NSB0000235,Irwan Suryadi,0211072107726362,081288252116,irwan.suryadi_235@email.com,1972-07-21,Laki-laki,Priority,CAB0046,2019-05-22,Aktif,Nelayan,50000000
NSB0000236,Kartika Aritonang,3305022902927714,085744715663,kartika.aritonang_236@email.com,1992-02-29,Laki-laki,Retail,CAB0045,2016-08-03,Aktif,Profesional,20000000
NSB0000237,Wahyu Harahap,2007051401807599,081373154349,wahyu.harahap_237@email.com,1980-01-14,Laki-laki,Priority,CAB0011,2023-02-18,Aktif,Profesional,75000000
NSB0000238,Umar Sirait,2509030110703282,087764920799,umar.sirait_238@email.com,1970-10-01,Perempuan,Retail,CAB0021,2013-05-20,Aktif,Wiraswasta,5000000
NSB0000239,Lestari Susanto,2211082909034482,085832629881,lestari.susanto_239@email.com,2003-09-29,Laki-laki,Retail,CAB0065,2010-02-08,Aktif,Wiraswasta,100000000
NSB0000240,Dian Lubis,2807012811988746,085860076822,dian.lubis_240@email.com,1998-11-28,Laki-laki,SME,CAB0044,2010-02-08,Aktif,Profesional,3000000
NSB0000241,Yusuf Siregar,1604021505606285,085289010042,yusuf.siregar_241@email.com,1960-05-15,Perempuan,Priority,CAB0024,2012-11-22,Aktif,PNS,15000000
NSB0000242,Kurnia Simanjuntak,3012070202862193,087775790669,kurnia.simanjuntak_242@email.com,1986-02-02,Perempuan,Corporate,CAB0027,2017-07-30,Aktif,Mahasiswa,3000000
NSB0000243,Indra Lestari,1512092806802769,081359203071,indra.lestari_243@email.com,1980-06-28,Laki-laki,Retail,CAB0051,2023-03-24,Aktif,Nelayan,100000000
NSB0000244,Gita Wijaya,0411071105647280,082126588648,gita.wijaya_244@email.com,1964-05-11,Perempuan,Retail,CAB0063,2012-08-06,Aktif,Profesional,3000000
NSB0000245,Gita Siagian,2711030501876863,081378663747,gita.siagian_245@email.com,1987-01-05,Laki-laki,Priority,CAB0039,2023-12-20,Aktif,Karyawan Swasta,50000000
NSB0000246,Rahmat Siagian,1313072710774840,085715288944,rahmat.siagian_246@email.com,1977-10-27,Perempuan,Retail,CAB0029,2018-01-11,Aktif,Pensiunan,10000000
NSB0000247,Fajar Putra,0111083003602444,081378679929,fajar.putra_247@email.com,1960-03-30,Laki-laki,Private Banking,CAB0015,2025-01-02,Aktif,Profesional,50000000
NSB0000248,Dewi Rahayu,1708052307865902,087767176108,dewi.rahayu_248@email.com,1986-07-23,Laki-laki,Retail,CAB0015,2010-11-20,Aktif,PNS,7500000
NSB0000249,Fitri Hutabarat,2206061904755616,085725278272,fitri.hutabarat_249@email.com,1975-04-19,Perempuan,Priority,CAB0054,2012-02-01,Aktif,Ibu Rumah Tangga,30000000
NSB0000250,Kartika Putra,2711032711021700,082189289163,kartika.putra_250@email.com,2002-11-27,Perempuan,Retail,CAB0059,2011-04-26,Aktif,TNI/Polri,30000000
NSB0000251,Wawan Wibowo,0214020303926739,082216170301,wawan.wibowo_251@email.com,1992-03-03,Laki-laki,SME,CAB0036,2020-12-12,Aktif,PNS,75000000
NSB0000252,Wahyu Siagian,1511022509117092,085874683506,wahyu.siagian_252@email.com,2011-09-25,Perempuan,Corporate,CAB0052,2023-11-13,Aktif,Nelayan,100000000
NSB0000253,Kartika Sinaga,0111032311641227,082253034742,kartika.sinaga_253@email.com,1964-11-23,Laki-laki,SME,CAB0045,2021-02-13,Aktif,PNS,75000000
NSB0000254,Putri Santoso,2507082412791443,082270004467,putri.santoso_254@email.com,1979-12-24,Perempuan,SME,CAB0018,2019-12-18,Aktif,PNS,5000000
NSB0000255,Mira Aritonang,2701051103968329,085237763104,mira.aritonang_255@email.com,1996-03-11,Perempuan,Retail,CAB0046,2012-01-15,Aktif,PNS,10000000
NSB0000256,Erna Hutabarat,2209060810007415,081323077775,erna.hutabarat_256@email.com,2000-10-08,Laki-laki,Private Banking,CAB0001,2020-08-11,Aktif,Pensiunan,15000000
NSB0000257,Yusuf Rahayu,3406081802092302,082124356130,yusuf.rahayu_257@email.com,2009-02-18,Perempuan,Retail,CAB0028,2013-09-06,Aktif,Karyawan Swasta,30000000
NSB0000258,Mega Gunawan,3014010505799648,081370465703,mega.gunawan_258@email.com,1979-05-05,Perempuan,Retail,CAB0067,2019-04-19,Aktif,Petani,3000000
NSB0000259,Dian Purba,0409033107079480,085727231111,dian.purba_259@email.com,2007-07-31,Laki-laki,SME,CAB0052,2021-05-27,Tidak Aktif,TNI/Polri,20000000
NSB0000260,Pandu Purnama,2507062303054820,082227900864,pandu.purnama_260@email.com,2005-03-23,Laki-laki,Priority,CAB0055,2018-12-04,Tidak Aktif,Nelayan,15000000
NSB0000261,Candra Aritonang,2112042202094761,087727806897,candra.aritonang_261@email.com,2009-02-22,Laki-laki,Retail,CAB0067,2014-07-04,Aktif,Pensiunan,5000000
NSB0000262,Nanda Sirait,3110070808910210,085224290224,nanda.sirait_262@email.com,1991-08-08,Laki-laki,Corporate,CAB0051,2016-05-31,Aktif,PNS,3000000
NSB0000263,Kartika Suryadi,1813010712774836,085882634888,kartika.suryadi_263@email.com,1977-12-07,Laki-laki,Priority,CAB0048,2013-04-14,Aktif,Karyawan Swasta,100000000
NSB0000264,Tri Aritonang,1512092905104713,081261215153,tri.aritonang_264@email.com,2010-05-29,Perempuan,SME,CAB0056,2015-05-01,Aktif,Nelayan,3000000
NSB0000265,Rina Situmorang,1704062802619641,085290985229,rina.situmorang_265@email.com,1961-02-28,Laki-laki,Retail,CAB0027,2024-03-19,Aktif,Petani,7500000
NSB0000266,Candra Sinaga,1203010609667021,087884705402,candra.sinaga_266@email.com,1966-09-06,Perempuan,Retail,CAB0019,2018-06-18,Aktif,TNI/Polri,15000000
NSB0000267,Agus Handoko,2208060307609780,081293935292,agus.handoko_267@email.com,1960-07-03,Perempuan,Retail,CAB0065,2013-06-13,Tidak Aktif,Nelayan,20000000
NSB0000268,Omar Kurniawan,2109091607662612,082182890984,omar.kurniawan_268@email.com,1966-07-16,Perempuan,Corporate,CAB0013,2011-07-13,Aktif,Profesional,10000000
NSB0000269,Tari Lestari,2206081010899197,081225397719,tari.lestari_269@email.com,1989-10-10,Perempuan,Private Banking,CAB0060,2021-11-24,Aktif,TNI/Polri,100000000
NSB0000270,Vina Nasution,0311051511818852,087813315946,vina.nasution_270@email.com,1981-11-15,Perempuan,Retail,CAB0060,2018-08-28,Aktif,PNS,15000000
NSB0000271,Fajar Rahayu,2109090904770121,081338290610,fajar.rahayu_271@email.com,1977-04-09,Laki-laki,Retail,CAB0057,2022-01-25,Aktif,Profesional,75000000
NSB0000272,Wawan Handoko,0512061701990621,081319831184,wawan.handoko_272@email.com,1999-01-17,Laki-laki,Retail,CAB0025,2020-04-19,Aktif,Nelayan,5000000
NSB0000273,Rahmat Sirait,1515070108117095,087712267067,rahmat.sirait_273@email.com,2011-08-01,Perempuan,SME,CAB0018,2020-02-13,Aktif,PNS,100000000
NSB0000274,Eko Siregar,0312050309654938,085321610534,eko.siregar_274@email.com,1965-09-03,Perempuan,Corporate,CAB0059,2012-05-19,Aktif,Mahasiswa,3000000
NSB0000275,Omar Wibowo,1109051007022361,087896965116,omar.wibowo_275@email.com,2002-07-10,Perempuan,SME,CAB0002,2022-03-29,Aktif,Nelayan,7500000
NSB0000276,Nanda Simanjuntak,0301092101711395,087838192821,nanda.simanjuntak_276@email.com,1971-01-21,Perempuan,SME,CAB0030,2022-01-18,Aktif,Nelayan,7500000
NSB0000277,Rina Kusuma,1204031006749295,081283665549,rina.kusuma_277@email.com,1974-06-10,Perempuan,Retail,CAB0011,2012-07-27,Aktif,Karyawan Swasta,15000000
NSB0000278,Oki Simbolon,1312032210683843,081348270459,oki.simbolon_278@email.com,1968-10-22,Laki-laki,Priority,CAB0027,2018-01-04,Aktif,Petani,50000000
NSB0000279,Oki Handoko,2012061606895183,082132634412,oki.handoko_279@email.com,1989-06-16,Laki-laki,Private Banking,CAB0043,2022-09-18,Aktif,Profesional,30000000
NSB0000280,Wawan Gunawan,2403082710845878,087875360192,wawan.gunawan_280@email.com,1984-10-27,Laki-laki,SME,CAB0025,2020-05-19,Tidak Aktif,Karyawan Swasta,15000000
NSB0000281,Bayu Nugroho,1305092307720512,085387698748,bayu.nugroho_281@email.com,1972-07-23,Perempuan,Retail,CAB0030,2010-06-02,Aktif,Nelayan,15000000
NSB0000282,Erna Handoko,3111040310089661,087827969238,erna.handoko_282@email.com,2008-10-03,Perempuan,Priority,CAB0067,2018-10-21,Aktif,Karyawan Swasta,30000000
NSB0000283,Utami Purnama,3301092308922300,082231370471,utami.purnama_283@email.com,1992-08-23,Laki-laki,Private Banking,CAB0021,2013-09-20,Aktif,Pensiunan,3000000
NSB0000284,Eko Kusuma,3204011908793388,085258486337,eko.kusuma_284@email.com,1979-08-19,Perempuan,Priority,CAB0063,2015-04-02,Aktif,PNS,3000000
NSB0000285,Kurnia Hartono,0712092701899342,085760554391,kurnia.hartono_285@email.com,1989-01-27,Perempuan,Priority,CAB0049,2022-12-24,Tidak Aktif,Karyawan Swasta,75000000
NSB0000286,Omar Siagian,2515062707827977,082291095825,omar.siagian_286@email.com,1982-07-27,Laki-laki,SME,CAB0067,2017-11-30,Aktif,Petani,7500000
